03 Feb 1894,Sat,1894,ENG,IRE,5,7,1,1,N
03 Feb 1894,Sat,1894,WAL,SCO,7,0,1,0,N
24 Feb 1894,Sat,1894,IRE,SCO,5,0,1,0,N
10 Mar 1894,Sat,1894,IRE,WAL,3,0,0,0,N
17 Mar 1894,Sat,1894,SCO,ENG,6,0,2,0,N
05 Jan 1895,Sun,1895,WAL,ENG,6,14,2,4,N
26 Jan 1895,Sun,1895,SCO,WAL,5,4,1,0,N
02 Feb 1895,Sat,1895,IRE,ENG,3,6,1,2,N
02 Mar 1895,Sat,1895,SCO,IRE,6,0,2,0,N
09 Mar 1895,Sat,1895,ENG,SCO,3,6,0,1,N
16 Mar 1895,Sat,1895,WAL,IRE,5,3,1,1,N
04 Jan 1896,Sun,1896,ENG,WAL,25,0,7,0,N
25 Jan 1896,Sun,1896,WAL,SCO,6,0,2,0,N
01 Feb 1896,Sat,1896,ENG,IRE,4,10,0,2,N
15 Feb 1896,Sat,1896,IRE,SCO,0,0,0,0,N
14 Mar 1896,Sat,1896,SCO,ENG,11,0,3,0,N
14 Mar 1896,Sat,1896,IRE,WAL,8,4,2,0,N
30 Jul 1896,Thu,1896,SAF,LIO,0,8,0,2,N
22 Aug 1896,Sat,1896,SAF,LIO,8,17,2,3,N
29 Aug 1896,Sat,1896,SAF,LIO,3,9,1,1,N
05 Sep 1896,Sat,1896,SAF,LIO,5,0,1,0,N
09 Jan 1897,Sun,1897,WAL,ENG,11,0,3,0,N
06 Feb 1897,Sat,1897,IRE,ENG,13,9,3,1,N
20 Feb 1897,Sat,1897,SCO,IRE,8,3,1,1,N
13 Mar 1897,Sat,1897,ENG,SCO,12,3,2,1,N
05 Feb 1898,Sat,1898,ENG,IRE,6,9,1,2,N
19 Feb 1898,Sat,1898,IRE,SCO,0,8,0,2,N
12 Mar 1898,Sat,1898,SCO,ENG,3,3,1,1,N
19 Mar 1898,Sat,1898,IRE,WAL,3,11,0,2,N
02 Apr 1898,Sat,1898,ENG,WAL,14,7,4,1,N
07 Jan 1899,Sun,1899,WAL,ENG,26,3,6,1,N
04 Feb 1899,Sat,1899,IRE,ENG,6,0,1,0,N
18 Feb 1899,Sat,1899,SCO,IRE,3,9,0,3,N
04 Mar 1899,Sat,1899,SCO,WAL,21,10,3,2,N
11 Mar 1899,Sat,1899,ENG,SCO,0,5,0,1,N
